[-0.0646062102, -1.7946169499999998, 9.9924271776]; [0.8359375, -0.6640625, 6.6875]; [-30.3, -15.700000000000001, -89.80000000000001]; 3.8505268909999586
[-0.047856451999999994, -1.7563317884, 9.9876415324]; [1.078125, -0.359375, 6.5625]; [-30.200000000000003, -14.8, -89.7]; 3.860236458999964
[-0.057427742399999995, -1.7300107397999998, 9.999605645399999]; [1.09375, -0.1875, 6.6171875]; [-30.700000000000003, -15.5, -91.5]; 3.8699233039999967
[-0.047856451999999994, -1.6965112233999997, 10.004391290600001]; [0.6015625, -0.109375, 6.3359375]; [-30.700000000000003, -15.0, -89.60000000000001]; 3.8801350349999666
[-0.047856451999999994, -1.7036896912, 10.006784113199998]; [0.4609375, 0.2890625, 6.546875]; [-30.5, -14.3, -89.9]; 3.889817286999971
[-0.0502492746, -1.7036896912, 10.004391290600001]; [-0.09375, 0.28125, 6.7578125]; [-30.8, -15.0, -90.2]; 3.899492613999996
[-0.08374879099999999, -1.6821542877999998, 10.004391290600001]; [-1.109375, -0.0390625, 6.6640625]; [-30.1, -14.9, -90.10000000000001]; 3.9091826629999673
[-0.07417750059999999, -1.722832272, 9.990034354999999]; [-1.125, 0.1015625, 6.3984375]; [-30.6, -15.5, -89.80000000000001]; 3.918872933999978
[-0.08374879099999999, -1.7252250945999998, 10.006784113199998]; [-1.359375, 0.078125, 6.3203125]; [-30.0, -15.600000000000001, -90.2]; 3.928555481999979
[-0.09092725879999998, -1.7563317884, 10.0115697584]; [-1.3515625, -0.4140625, 6.375]; [-28.700000000000003, -15.4, -90.10000000000001]; 3.938268437999966
[-0.11246266219999998, -1.7946169499999998, 10.042676452199998]; [-1.21875, -0.546875, 6.625]; [-30.3, -14.9, -90.9]; 3.947953838999979
[-0.09571290399999999, -1.7994025951999997, 10.001998467999998]; [-0.8203125, -0.7265625, 6.34375]; [-31.0, -15.4, -89.7]; 3.9576446649999752
[-0.0789631458, -1.7994025951999997, 10.006784113199998]; [0.0, -0.9296875, 6.3828125]; [-30.400000000000002, -14.9, -88.4]; 3.9673300289999816
[-0.0693918554, -1.7898313048, 9.9828558872]; [0.609375, -1.015625, 6.296875]; [-30.0, -15.200000000000001, -89.60000000000001]; 3.9770170029999576
[-0.05503491979999999, -1.8041882403999998, 9.999605645399999]; [1.203125, -0.7421875, 6.3515625]; [-30.400000000000002, -14.700000000000001, -89.30000000000001]; 3.986700144999986
[-0.04546362939999999, -1.7443676754, 9.985248709799999]; [0.796875, -0.7421875, 6.5625]; [-30.1, -13.4, -89.7]; 3.996385100999987
[-0.0382851616, -1.7252250945999998, 9.9804630646]; [0.4296875, -0.3125, 6.6640625]; [-30.5, -14.9, -90.5]; 4.006066686999986
[-0.0382851616, -1.7180466267999999, 9.999605645399999]; [0.4453125, -0.0546875, 6.5703125]; [-29.6, -16.1, -90.30000000000001]; 4.015746882999963
[-0.0502492746, -1.6941184007999999, 9.999605645399999]; [-0.2265625, 0.1328125, 6.328125]; [-30.0, -15.100000000000001, -91.10000000000001]; 4.025420709999992
[-0.0669990328, -1.6893327556, 9.9804630646]; [-1.046875, 0.0625, 6.4765625]; [-30.1, -14.600000000000001, -90.60000000000001]; 4.035132758999964
[-0.08135596839999999, -1.7204394494, 9.990034354999999]; [-1.390625, 0.0390625, 6.6640625]; [-30.1, -14.600000000000001, -90.60000000000001]; 4.044820343999959
[-0.07417750059999999, -1.7300107397999998, 10.0115697584]; [-1.8671875, -0.2578125, 6.828125]; [-30.0, -14.9, -89.5]; 4.0545012079999765
[-0.10528419439999999, -1.7659030788, 10.0163554036]; [-1.5390625, -0.5234375, 6.59375]; [-30.700000000000003, -14.700000000000001, -88.9]; 4.0641861639999775
[-0.09810572659999998, -1.8017954178, 10.021141048799999]; [-1.234375, -0.625, 6.6484375]; [-30.400000000000002, -14.600000000000001, -90.0]; 4.073868786999981
[-0.10289137179999999, -1.7970097725999998, 10.0163554036]; [-1.234375, -0.796875, 6.6796875]; [-29.900000000000002, -15.200000000000001, -88.80000000000001]; 4.0835473169999545
[-0.09332008139999999, -1.7802600144, 10.001998467999998]; [-0.78125, -1.03125, 6.3203125]; [-29.400000000000002, -15.0, -89.5]; 4.093235328999981
[-0.0646062102, -1.7946169499999998, 9.9804630646]; [-0.1171875, -1.03125, 6.3671875]; [-30.700000000000003, -14.9, -88.9]; 4.1029123589999585
[-0.05982056499999999, -1.7635102561999998, 9.9924271776]; [0.015625, -1.0234375, 6.3046875]; [-30.3, -14.600000000000001, -89.60000000000001]; 4.112592833000008
[-0.05982056499999999, -1.7491533205999998, 9.9708917742]; [0.375, -0.7421875, 6.3046875]; [-30.8, -15.100000000000001, -90.80000000000001]; 4.122274566999977
[-0.0430708068, -1.7491533205999998, 9.9756774194]; [0.609375, -0.671875, 6.0703125]; [-29.5, -14.600000000000001, -89.10000000000001]; 4.131954968000002
[-0.023928225999999997, -1.7491533205999998, 9.9756774194]; [0.3359375, -0.5390625, 6.359375]; [-29.900000000000002, -13.8, -88.80000000000001]; 4.141665108999973
[-0.062213387599999996, -1.7156538041999998, 9.9876415324]; [0.4921875, -0.34375, 6.4375]; [-30.5, -13.8, -90.4]; 4.151347620999957
[-0.07417750059999999, -1.7036896912, 9.9828558872]; [-0.1875, -0.2109375, 6.4140625]; [-29.6, -14.0, -89.0]; 4.161018557999967
[-0.09332008139999999, -1.7084753364, 9.994820000199999]; [-0.5625, -0.09375, 6.6015625]; [-30.200000000000003, -14.200000000000001, -88.60000000000001]; 4.170695217999992
[-0.0861416136, -1.7084753364, 9.9924271776]; [-0.953125, 0.1953125, 6.6171875]; [-30.3, -14.600000000000001, -89.80000000000001]; 4.180379248999998
[-0.0885344362, -1.7180466267999999, 10.0163554036]; [-1.28125, 0.015625, 6.484375]; [-30.8, -14.600000000000001, -89.0]; 4.190060463999998
[-0.09571290399999999, -1.7419748527999996, 10.004391290600001]; [-1.90625, -0.6171875, 6.3203125]; [-30.3, -14.9, -88.10000000000001]; 4.1997376979999785
[-0.10289137179999999, -1.7635102561999998, 10.0115697584]; [-1.703125, -0.796875, 6.171875]; [-31.0, -14.4, -88.0]; 4.2094758389999924
[-0.10289137179999999, -1.7946169499999998, 9.999605645399999]; [-0.9921875, -1.046875, 6.4453125]; [-29.900000000000002, -14.3, -89.7]; 4.219154979999985
[-0.0789631458, -1.7946169499999998, 9.999605645399999]; [-0.78125, -1.3828125, 6.4609375]; [-30.3, -14.4, -89.9]; 4.228841324999962
[-0.0693918554, -1.7850456595999997, 10.0115697584]; [-0.265625, -1.234375, 6.3046875]; [-30.900000000000002, -13.700000000000001, -89.30000000000001]; 4.238548595999987
[-0.040677984199999996, -1.7946169499999998, 9.978070242]; [0.3046875, -1.21875, 6.2265625]; [-30.1, -14.600000000000001, -88.9]; 4.248238681999965
[-0.040677984199999996, -1.746760498, 9.978070242]; [0.6328125, -0.71875, 6.3984375]; [-30.6, -14.200000000000001, -89.7]; 4.258449005999978
[-0.028713871199999998, -1.7395820301999998, 9.9804630646]; [0.625, -0.5703125, 6.4375]; [-29.3, -14.3, -90.5]; 4.268129980999959
[-0.0502492746, -1.7204394494, 9.9708917742]; [0.4921875, -0.3671875, 6.5546875]; [-30.400000000000002, -13.8, -89.2]; 4.277806639999994
[-0.07178467799999999, -1.6941184007999999, 9.997212822799998]; [0.21875, -0.140625, 6.8125]; [-30.400000000000002, -13.8, -89.2]; 4.287532892999991
[-0.0693918554, -1.6941184007999999, 9.9876415324]; [0.1015625, -0.09375, 6.4765625]; [-30.8, -14.9, -90.30000000000001]; 4.29722138599999
[-0.09571290399999999, -1.7204394494, 10.0187482262]; [-0.7578125, -0.2109375, 6.421875]; [-30.900000000000002, -14.5, -89.80000000000001]; 4.306899248999969
[-0.10528419439999999, -1.7204394494, 10.0115697584]; [-1.3515625, -0.59375, 6.34375]; [-30.5, -14.600000000000001, -89.0]; 4.316583761000004
[-0.107677017, -1.7563317884, 10.0115697584]; [-1.640625, -0.75, 6.3125]; [-30.900000000000002, -15.0, -88.5]; 4.326254365000011
[-0.107677017, -1.7778671918, 10.001998467999998]; [-1.5078125, -0.7734375, 6.3671875]; [-30.3, -14.0, -89.9]; 4.335950228999991
[-0.0789631458, -1.7778671918, 10.004391290600001]; [-1.546875, -1.078125, 6.34375]; [-29.400000000000002, -15.4, -89.0]; 4.345674461999977
[-0.09332008139999999, -1.7874384821999998, 10.004391290600001]; [-1.515625, -1.1328125, 6.2109375]; [-31.6, -15.0, -89.4]; 4.355355863
[-0.07178467799999999, -1.8065810629999999, 9.997212822799998]; [-0.65625, -1.2109375, 6.390625]; [-30.0, -14.0, -89.4]; 4.365034949000005
[-0.04546362939999999, -1.8137595307999999, 10.013962581]; [0.2109375, -1.375, 6.5]; [-30.5, -14.4, -88.9]; 4.374714237999967
[-0.05982056499999999, -1.7898313048, 9.990034354999999]; [0.328125, -1.1796875, 6.4140625]; [-30.0, -13.5, -89.9]; 4.384391286999971
[-0.052642097199999995, -1.7587246109999999, 9.994820000199999]; [0.765625, -0.765625, 6.3515625]; [-29.3, -13.700000000000001, -89.5]; 4.394229854000002
[-0.0430708068, -1.7276179172, 9.9828558872]; [1.0, -0.34375, 6.4765625]; [-30.8, -14.9, -89.0]; 4.403939180000009
[-0.0669990328, -1.7204394494, 9.990034354999999]; [0.40625, -0.2109375, 6.609375]; [-30.5, -14.4, -89.4]; 4.413620079999987
[-0.057427742399999995, -1.7132609816, 9.9804630646]; [-0.3828125, -0.0078125, 6.609375]; [-29.900000000000002, -14.700000000000001, -90.10000000000001]; 4.423354109999991
[-0.10528419439999999, -1.6893327556, 10.009176935799998]; [-0.734375, -0.0625, 6.5625]; [-30.1, -13.4, -88.4]; 4.433042252000007
[-0.11485548479999999, -1.7060825137999998, 10.004391290600001]; [-1.7109375, -0.140625, 6.515625]; [-30.3, -14.700000000000001, -88.9]; 4.4427587819999985
[-0.09810572659999998, -1.7276179172, 10.006784113199998]; [-1.859375, -0.5078125, 6.3671875]; [-30.0, -13.8, -89.4]; 4.452445479000005
[-0.09810572659999998, -1.7324035624, 9.999605645399999]; [-1.8203125, -0.6640625, 6.046875]; [-29.700000000000003, -13.8, -88.60000000000001]; 4.46212352699996
[-0.10528419439999999, -1.7682959014, 10.0187482262]; [-2.0703125, -1.0078125, 6.1328125]; [-30.0, -13.700000000000001, -89.2]; 4.47180859499997
[-0.08374879099999999, -1.7826528369999999, 10.0187482262]; [-1.203125, -1.3828125, 6.0078125]; [-29.900000000000002, -14.100000000000001, -89.2]; 4.481541235999998
[-0.062213387599999996, -1.8041882403999998, 9.9924271776]; [-0.640625, -1.296875, 6.03125]; [-30.1, -14.3, -89.4]; 4.49122983999996
[-0.040677984199999996, -1.8017954178, 10.009176935799998]; [-0.546875, -1.4609375, 6.40625]; [-30.1, -14.3, -89.4]; 4.500906888999964
[-0.031106693799999998, -1.7850456595999997, 9.985248709799999]; [0.078125, -1.1328125, 6.1875]; [-29.700000000000003, -14.0, -89.4]; 4.510588566999957
[-0.0382851616, -1.7563317884, 9.9804630646]; [0.5703125, -0.765625, 6.3203125]; [-29.8, -13.9, -90.0]; 4.52027117099999
[-0.047856451999999994, -1.7491533205999998, 9.9517491934]; [0.4921875, -0.484375, 6.453125]; [-30.400000000000002, -14.100000000000001, -89.60000000000001]; 4.529949498000008
[-0.05503491979999999, -1.7443676754, 9.978070242]; [0.1953125, -0.5, 6.5]; [-30.400000000000002, -14.100000000000001, -89.60000000000001]; 4.53966313899997
[-0.0669990328, -1.7108681589999999, 9.9924271776]; [0.296875, -0.1796875, 6.640625]; [-30.3, -14.700000000000001, -89.80000000000001]; 4.549387242999956
[-0.09571290399999999, -1.7060825137999998, 10.001998467999998]; [-0.3046875, 0.21875, 6.40625]; [-30.0, -13.9, -89.4]; 4.559067828999957
[-0.11485548479999999, -1.7084753364, 10.0187482262]; [-0.8125, -0.265625, 6.453125]; [-29.8, -13.9, -89.9]; 4.568755562999968
[-0.11485548479999999, -1.7108681589999999, 10.013962581]; [-1.5078125, -0.7109375, 6.546875]; [-31.6, -14.3, -88.7]; 4.578436907999958
[-0.09810572659999998, -1.7108681589999999, 10.013962581]; [-2.3203125, -0.96875, 6.59375]; [-29.6, -14.3, -88.60000000000001]; 4.588123418999999
[-0.11964112999999998, -1.7371892076, 10.006784113199998]; [-1.484375, -1.40625, 6.5078125]; [-29.900000000000002, -13.700000000000001, -88.9]; 4.597805171999994
[-0.09332008139999999, -1.7635102561999998, 10.0354979844]; [-1.3359375, -1.421875, 6.2421875]; [-30.5, -13.0, -89.30000000000001]; 4.607541609000009
[-0.0693918554, -1.7826528369999999, 10.021141048799999]; [-1.1640625, -1.5234375, 6.265625]; [-29.900000000000002, -13.4, -89.60000000000001]; 4.617226490999997
[-0.057427742399999995, -1.7898313048, 9.9828558872]; [-0.9453125, -1.4453125, 6.0859375]; [-29.6, -14.100000000000001, -89.5]; 4.6274464449999755
[-0.0430708068, -1.7730815465999998, 9.994820000199999]; [-0.515625, -0.7109375, 6.671875]; [-29.3, -12.9, -89.7]; 4.637136715999986
[0.23210379219999996, -0.6436692794, 9.9373922578]; [-3.421875, 0.2578125, 9.703125]; [-29.900000000000002, -14.200000000000001, -88.9]; 4.64684452399996
[0.1004985492, -1.0576275892, 9.923035322199999]; [-4.7109375, 0.6328125, 11.5234375]; [-29.700000000000003, -13.5, -89.5]; 4.656527275999963
[0.028713871199999998, -0.8422735551999999, 10.001998467999998]; [-5.40625, 0.65625, 12.0078125]; [-30.1, -13.0, -89.30000000000001]; 4.666205751000007
[0.007178467799999999, -0.47377887479999997, 10.1120683076]; [-7.359375, -0.0234375, 11.296875]; [-29.8, -13.0, -90.10000000000001]; 4.675887558999989
[-0.1698904046, -0.8087740388, 10.389635729199998]; [-7.359375, -2.015625, 8.15625]; [-30.0, -13.100000000000001, -90.10000000000001]; 4.68556573699999
[-0.1579262916, -0.8997012975999998, 10.4997055688]; [-6.40625, -3.8828125, 2.921875]; [-30.3, -13.0, -88.9]; 4.695294340999965
[-0.0382851616, -0.8638089586, 10.506884036599999]; [-4.25, -3.8828125, -2.46875]; [-30.400000000000002, -12.4, -89.10000000000001]; 4.704976963999968
[0.1004985492, -0.9284151687999999, 10.413563955199999]; [-1.4453125, -5.140625, -6.921875]; [-29.5, -13.3, -88.10000000000001]; 4.7146584569999845
[0.28235306679999994, -0.9906285563999999, 10.238887905399999]; [2.9375, -5.0234375, -6.921875]; [-30.5, -13.9, -89.5]; 4.72434576500001
[0.4354937131999999, -0.9020941201999999, 10.0354979844]; [7.4296875, -3.453125, -10.3515625]; [-30.5, -13.9, -89.5]; 4.7340206289999855
[0.4881358104, -0.6915257314, 9.985248709799999]; [11.8515625, -0.1171875, -12.6484375]; [-30.5, -13.3, -88.60000000000001]; 4.7437307879999935
[0.5694917787999999, -0.32303105099999996, 9.990034354999999]; [13.125, 3.6796875, -13.765625]; [-30.3, -13.600000000000001, -89.4]; 4.753452688999971
[0.5192425042, -0.057427742399999995, 10.0187482262]; [11.203125, 7.9375, -13.734375]; [-30.200000000000003, -15.3, -90.10000000000001]; 4.763133348999986
[0.28713871199999996, 0.05982056499999999, 10.0546405652]; [6.1875, 11.796875, -12.2421875]; [-29.5, -14.5, -89.0]; 4.772818081999958
[0.09092725879999998, -0.12442677519999999, 10.0713903234]; [-0.3203125, 13.4453125, -10.296875]; [-30.900000000000002, -14.4, -88.9]; 4.7824994639999545
[-0.17467604979999998, -0.562313311, 10.157531936999998]; [-6.6796875, 13.171875, -7.8359375]; [-29.400000000000002, -14.0, -91.4]; 4.792184791000011
[-0.3541377448, -0.9738787981999999, 10.3226366964]; [-9.671875, 10.703125, -5.03125]; [-29.1, -14.600000000000001, -89.80000000000001]; 4.801866302999997
[-0.3541377448, -1.2945170266000001, 10.432706535999998]; [-9.421875, 5.7109375, -2.234375]; [-29.1, -13.8, -89.4]; 4.811554999000009
[-0.42113677759999996, -1.2945170266000001, 10.537990730399999]; [-6.328125, -0.328125, 0.8515625]; [-29.6, -13.4, -89.7]; 4.821233473999996
[-0.3637090351999999, -1.5696916255999998, 10.537990730399999]; [-0.53125, -6.765625, 4.7265625]; [-30.1, -14.200000000000001, -89.0]; 4.830914299999961
[-0.3278166962, -1.7036896912, 10.509276859199998]; [6.7734375, -12.125, 8.375]; [-30.400000000000002, -13.9, -89.5]; 4.840616829999988
[-0.1531406464, -1.6031911419999998, 10.3920285518]; [13.3984375, -15.5703125, 11.0078125]; [-30.400000000000002, -14.600000000000001, -91.4]; 4.850300915999981
[0.11485548479999999, -1.2514462198, 10.205388389]; [17.640625, -16.2109375, 12.3671875]; [-29.400000000000002, -14.4, -89.10000000000001]; 4.859986853000009
[0.32303105099999996, -0.849452023, 9.9876415324]; [18.40625, -15.1796875, 12.1015625]; [-29.900000000000002, -13.3, -90.0]; 4.869669141999964
[0.6053841178, -0.32542387359999997, 9.829715240799999]; [16.140625, -11.53125, 11.2421875]; [-30.5, -14.4, -90.2]; 4.879400764999957
[0.8542376682, 0.16749758199999998, 9.664610481399999]; [11.328125, -6.265625, 11.3515625]; [-30.8, -14.3, -88.7]; 4.889080812999964
[0.7657032319999999, 0.18424734019999997, 9.748359272399998]; [5.15625, -0.34375, 12.7421875]; [-30.900000000000002, -14.700000000000001, -87.80000000000001]; 4.898759324999958
[0.41156548719999997, -0.40677984199999995, 9.9732845968]; [1.25, 3.609375, 12.671875]; [-28.900000000000002, -13.8, -90.30000000000001]; 4.908444373000009
[-0.08374879099999999, -1.4069796888, 10.2987084704]; [1.4921875, 4.59375, 9.921875]; [-29.700000000000003, -14.700000000000001, -88.80000000000001]; 4.918126143999984
[-0.31106693799999996, -1.9453647737999997, 10.621739521399999]; [5.8203125, 3.109375, 4.5859375]; [-29.8, -14.8, -89.0]; 4.9278131739999935
[-0.3038884702, -2.0195422744, 10.734202183599999]; [12.7421875, 0.5234375, -0.0703125]; [-29.3, -14.5, -90.80000000000001]; 4.937701258999994
[-0.08135596839999999, -1.6486547713999997, 10.604989763199999]; [18.7265625, -2.3515625, -2.5390625]; [-29.700000000000003, -14.8, -88.9]; 4.94748608499998
[0.18664016279999998, -0.8877371845999998, 10.315458228599999]; [22.7421875, -3.65625, -2.0390625]; [-30.1, -14.9, -88.4]; 4.957177467000008
[0.3445664544, -0.1363908882, 10.0163554036]; [22.6640625, -3.1015625, 0.40625]; [-30.1, -14.9, -88.4]; 4.9668675339999595
[0.3541377448, 0.32063822839999995, 9.894321451]; [18.5078125, -2.46875, 3.65625]; [-30.700000000000003, -14.600000000000001, -90.60000000000001]; 4.976552303999995
[0.2919243572, 0.46420758439999993, 9.9206424996]; [11.5625, -2.3046875, 5.9453125]; [-29.5, -14.0, -89.4]; 4.9862436489999595
[0.19860427579999998, 0.2775674216, 10.073783145999998]; [3.7265625, -2.6640625, 7.0234375]; [-30.3, -14.3, -90.2]; 4.995921124000006
[0.12442677519999999, -0.35892339, 10.3082797608]; [-2.171875, -3.5, 6.6328125]; [-30.200000000000003, -14.4, -89.60000000000001]; 5.006124096000008
[0.0215354034, -1.208375413, 10.564311778999999]; [-2.7890625, -4.7421875, 5.9453125]; [-30.6, -15.3, -89.80000000000001]; 5.0158068110000045
[0.0430708068, -1.7994025951999997, 10.693524199399999]; [1.1796875, -6.0234375, 4.3671875]; [-30.400000000000002, -15.200000000000001, -89.60000000000001]; 5.025484877999986
[0.2081755662, -1.8927226766, 10.640882102199999]; [9.46875, -6.5625, 2.75]; [-29.900000000000002, -14.600000000000001, -89.9]; 5.035220277999997
[0.37806597079999993, -1.6031911419999998, 10.3393864546]; [17.9609375, -5.8671875, 2.7109375]; [-30.8, -14.700000000000001, -92.5]; 5.044941270999971
[0.37806597079999993, -1.0456634761999999, 10.080961613799998]; [25.0859375, -4.078125, 3.8671875]; [-30.6, -14.8, -90.30000000000001]; 5.054632671999968
[0.4761716974, -1.0456634761999999, 9.8440721764]; [28.40625, -1.7890625, 5.375]; [-29.900000000000002, -15.200000000000001, -89.2]; 5.064316682999959
[0.42352960019999997, -0.49770710079999997, 9.8440721764]; [26.421875, 0.1015625, 5.71875]; [-30.700000000000003, -15.200000000000001, -90.80000000000001]; 5.0739960280000105
[0.2943171798, -0.2584248408, 9.767501853199999]; [21.2734375, 1.203125, 5.109375]; [-29.5, -15.9, -89.2]; 5.083682353999961
[0.1579262916, -0.23210379219999996, 9.808179837399999]; [15.3671875, 1.1171875, 3.8359375]; [-30.200000000000003, -16.3, -91.2]; 5.093408162000003
[-0.026321048599999997, -0.5096712137999999, 10.013962581]; [9.828125, 0.15625, 2.25]; [-29.5, -15.4, -90.0]; 5.103088191999973
[-0.11485548479999999, -0.7968099258, 10.2628161314]; [6.125, -1.40625, 0.328125]; [-29.6, -15.0, -89.60000000000001]; 5.11276542600001
[-0.0047856452, -0.8949156524, 10.4781701654]; [4.625, -3.1484375, -0.015625]; [-29.8, -15.600000000000001, -91.7]; 5.122444418999976
[0.215354034, -0.8063812161999999, 10.6504533926]; [4.21875, -3.3203125, 1.75]; [-30.1, -15.8, -90.4]; 5.132124651999959
[0.37328032559999996, -0.6556333924, 10.5930256502]; [4.734375, -2.421875, 4.5546875]; [-30.200000000000003, -15.600000000000001, -89.0]; 5.141801681999993
[0.4163511324, -0.6364908116, 10.449456294199999]; [5.1015625, -2.09375, 7.109375]; [-29.700000000000003, -15.8, -90.9]; 5.151556230999972
[0.2703889538, -0.9188438783999999, 10.2628161314]; [7.59375, -1.59375, 8.3515625]; [-29.8, -15.0, -89.60000000000001]; 5.161237760999995
[0.18424734019999997, -1.1126625089999997, 10.109675484999999]; [10.734375, -1.9765625, 7.1875]; [-30.6, -15.3, -90.2]; 5.170918938999989
[0.1268195978, -1.2059825903999999, 10.0402836296]; [14.40625, -3.3515625, 4.4140625]; [-30.400000000000002, -15.8, -89.80000000000001]; 5.180604209999956
[0.0789631458, -1.2681959779999998, 10.0402836296]; [18.0546875, -4.4453125, 1.640625]; [-30.3, -16.0, -90.2]; 5.190288665999958
[0.1459621786, -1.1796615417999998, 10.1312108884]; [21.8984375, -5.46875, -0.359375]; [-30.6, -16.3, -90.60000000000001]; 5.1999658249999925
[0.23210379219999996, -1.0695917021999999, 10.2197453246]; [25.15625, -5.96875, -0.796875]; [-30.200000000000003, -15.600000000000001, -90.60000000000001]; 5.209645652000006
[0.16031911419999997, -1.0456634761999999, 10.277173066999998]; [27.765625, -5.7109375, 0.078125]; [-30.200000000000003, -15.600000000000001, -90.60000000000001]; 5.219375904000003
[-0.014356935599999999, -1.1413763801999999, 10.305886938199999]; [29.125, -6.0546875, 0.3203125]; [-30.400000000000002, -16.5, -91.30000000000001]; 5.229065951999985
[-0.08135596839999999, -1.1461620253999998, 10.348957744999998]; [29.609375, -7.0078125, 0.359375]; [-30.6, -16.400000000000002, -89.80000000000001]; 5.23875205600001
[-0.1459621786, -1.088734283, 10.301101292999999]; [28.6640625, -8.640625, 0.359375]; [-30.0, -17.400000000000002, -90.9]; 5.248459030999982
[-0.14356935599999998, -1.0576275892, 10.2508520184]; [25.9765625, -9.6328125, -0.0234375]; [-30.0, -16.8, -90.2]; 5.258141949999981
[-0.04546362939999999, -1.0695917021999999, 10.0761759686]; [25.9765625, -10.3125, -0.5546875]; [-30.400000000000002, -17.0, -90.7]; 5.267823719999967
[0.0693918554, -1.0097711372, 9.9349994352]; [22.2265625, -10.015625, -0.640625]; [-31.0, -17.2, -90.4]; 5.277549157999999
[0.0693918554, -0.9954142015999999, 9.894321451]; [18.3203125, -10.015625, -0.7421875]; [-30.400000000000002, -17.5, -90.0]; 5.287230020999971
[0.1651047594, -0.9954142015999999, 9.7818587888]; [13.6171875, -8.9921875, -0.6015625]; [-30.6, -17.6, -91.4]; 5.296914162000007
[0.33499516399999996, -0.9762716208, 9.7818587888]; [8.96875, -6.3671875, -0.6015625]; [-30.700000000000003, -18.1, -90.0]; 5.306590951999965
[0.346959277, -1.0624132344, 9.8201439504]; [5.015625, -2.515625, -0.0078125]; [-29.900000000000002, -17.6, -90.5]; 5.316270962999965
[0.25124637299999997, -1.3208380752, 9.9158568544]; [2.515625, 0.8046875, -0.0859375]; [-31.200000000000003, -17.400000000000002, -91.10000000000001]; 5.325956974999997
[0.09810572659999998, -1.6319050132, 10.0402836296]; [2.40625, 3.03125, -0.6640625]; [-30.400000000000002, -18.3, -88.80000000000001]; 5.335683523
[-0.0789631458, -1.8807585635999997, 10.159924759599999]; [4.1640625, 3.5546875, -1.96875]; [-30.700000000000003, -18.1, -91.30000000000001]; 5.345392553000011
[-0.179461695, -1.9429719511999999, 10.2269237924]; [7.59375, 2.609375, -2.671875]; [-32.1, -18.0, -90.30000000000001]; 5.355081046000009
[-0.18664016279999998, -1.8065810629999999, 10.181460162999999]; [12.3671875, 1.578125, -2.0703125]; [-30.5, -18.1, -89.60000000000001]; 5.36476083499997
[-0.07417750059999999, -1.5337992865999999, 10.0666046782]; [16.84375, -0.34375, -0.484375]; [-30.3, -18.8, -90.4]; 5.374446938999995
[-0.09092725879999998, -1.3256237203999999, 9.9565348386]; [19.515625, -2.0234375, 2.578125]; [-30.200000000000003, -18.0, -90.60000000000001]; 5.384647188999963
[-0.13160524299999998, -1.3208380752, 9.927820967399999]; [21.1015625, -3.7421875, 5.9609375]; [-30.6, -18.7, -91.30000000000001]; 5.394332626999983
[-0.15553346899999998, -1.3136596073999998, 9.887142983199999]; [21.640625, -6.1796875, 8.765625]; [-30.900000000000002, -18.5, -90.10000000000001]; 5.4040133969999715
[-0.10528419439999999, -1.2011969452, 9.9373922578]; [21.28125, -8.09375, 10.9296875]; [-31.1, -18.5, -90.10000000000001]; 5.413697834999994
[0.0023928226, -1.0767701699999999, 10.021141048799999]; [19.234375, -9.1015625, 13.21875]; [-31.200000000000003, -19.5, -92.10000000000001]; 5.423429716999976
[0.12442677519999999, -0.9284151687999999, 10.109675484999999]; [15.5859375, -8.921875, 15.6796875]; [-30.5, -17.5, -90.7]; 5.433110801999987
[0.179461695, -0.8805587167999999, 10.1264252432]; [10.203125, -8.421875, 17.78125]; [-30.900000000000002, -18.3, -90.0]; 5.442784257999961
[0.16749758199999998, -1.0025926693999998, 10.0546405652]; [4.8671875, -7.3671875, 20.1640625]; [-30.900000000000002, -18.3, -90.0]; 5.452485213999978
[0.09092725879999998, -1.208375413, 9.906285564]; [0.7109375, -5.65625, 21.9765625]; [-30.900000000000002, -19.1, -90.0]; 5.462167965999981
[0.014356935599999999, -1.4261222696, 9.7770731436]; [-2.09375, -4.6796875, 22.5390625]; [-30.900000000000002, -18.900000000000002, -91.10000000000001]; 5.471848532999957
[-0.047856451999999994, -1.5912270289999997, 9.7196454012]; [-1.9296875, -3.9765625, 21.6953125]; [-30.8, -17.7, -91.2]; 5.486084301999995
[-0.035892338999999995, -1.6031911419999998, 9.7172525786]; [-0.25, -3.734375, 20.84375]; [-30.700000000000003, -19.200000000000003, -89.60000000000001]; 5.495849294999971
[0.0, -1.5505490447999999, 9.839286531199999]; [2.2265625, -3.3515625, 20.3359375]; [-31.200000000000003, -19.3, -89.5]; 5.505540083999961
[0.04546362939999999, -1.4644074311999997, 9.9517491934]; [4.1953125, -3.0234375, 19.8046875]; [-30.400000000000002, -18.5, -89.2]; 5.515278502000001
[0.05503491979999999, -1.3160524299999998, 10.0761759686]; [5.2265625, -2.5859375, 19.203125]; [-30.200000000000003, -18.7, -90.60000000000001]; 5.524969050999971
[0.04546362939999999, -1.208375413, 10.104889839799998]; [5.9453125, -2.359375, 17.5625]; [-30.5, -17.7, -91.4]; 5.5346642849999625
[0.0646062102, -1.0456634761999999, 10.0905329042]; [6.1796875, -2.328125, 15.734375]; [-32.2, -18.3, -91.10000000000001]; 5.544347480999988
